PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
220.0,80.0,140.0,770.0,930.0,110.0,0.7,1.5,4.0,18.0,299.2,67.92
220.0,80.0,140.0,770.0,930.0,110.0,0.7,1.5,4.0,18.0,299.2,67.92
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
150.0,100.0,180.0,750.0,900.0,110.0,0.4,2.0,2.0,15.0,242.8,62.54
135.0,110.0,140.0,750.0,950.0,99.0,0.5,1.9,2.0,15.5,219.99,58.02
200.0,60.0,170.0,800.0,900.0,110.0,0.8,1.0,5.0,20.0,279.57,66.56
100.0,100.0,200.0,950.0,1050.0,100.0,0.0,4.0,0.0,5.0,196.76,57.66
120.0,0.0,210.0,810.0,990.0,90.775,0.5,4.0,0.0,15.0,186.97,54.72
97.301,0.0,220.0,850.0,950.0,95.0,0.5,3.5,0.0,15.0,165.78,51.25
185.0,85.0,155.0,790.0,910.0,110.0,0.7,1.5,4.0,18.0,268.1,64.29
97.301,0.0,210.0,875.0,975.0,102.5,0.5,3.2,0.0,12.5,163.29,47.95
185.0,85.0,155.0,790.0,910.0,110.0,0.7,1.5,4.0,18.0,268.1,64.29
185.0,85.0,155.0,790.0,910.0,110.0,0.7,1.5,4.0,18.0,268.1,64.29
97.301,130.0,120.0,830.0,930.0,92.0,0.4,2.5,1.0,12.0,181.89,53.58
97.301,0.0,210.0,875.0,975.0,102.5,0.5,3.25,0.0,12.5,163.29,47.95
100.0,130.0,120.0,830.0,930.0,92.0,0.4,2.5,1.0,12.0,184.72,53.73
100.0,0.0,220.0,875.0,975.0,97.5,0.5,3.25,0.0,12.5,168.76,52.01
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
100.0,0.0,220.0,850.0,950.0,95.0,0.5,3.5,0.0,15.0,168.61,51.91
100.0,130.0,120.0,830.0,930.0,92.0,0.4,2.5,1.0,12.0,184.72,53.73
100.0,0.0,220.0,850.0,950.0,95.0,0.5,3.5,0.0,15.0,168.61,51.91
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
100.0,0.0,220.0,850.0,950.0,95.0,0.5,3.5,0.0,15.0,168.61,51.91
100.0,0.0,220.0,850.0,950.0,95.0,0.5,3.5,0.0,15.0,168.61,51.91
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
185.0,85.0,155.0,790.0,910.0,110.0,0.7,1.5,4.0,18.0,268.1,64.29
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
97.301,0.0,210.0,875.0,975.0,102.5,0.5,3.2,0.0,12.5,163.29,47.95
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
100.0,0.0,250.0,850.0,950.0,100.0,0.5,4.0,0.0,15.0,176.53,52.73
100.0,50.0,250.0,820.0,980.0,102.0,0.2,3.8,0.0,3.0,192.96,56.25
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
97.301,0.0,200.0,900.0,1000.0,110.0,0.5,3.0,0.0,10.0,160.81,46.75
