PC,FA,SC,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,GWP,28day
200.0,30.0,240.0,700.0,1100.0,120.0,0.1,4.0,2.0,15.0,288.69,72.59
97.301,100.0,150.0,1000.0,1000.0,95.0,0.0,4.0,0.0,0.0,180.67,53.96
100.0,100.0,200.0,950.0,850.0,95.0,0.0,4.7,0.0,0.0,196.02,58.93
190.0,30.0,230.0,750.0,1050.0,125.0,0.1,4.0,2.0,15.0,275.51,70.39
150.0,40.0,210.0,850.0,950.0,110.0,0.2,4.0,3.0,5.0,231.49,62.72
170.0,40.0,220.0,800.0,1000.0,120.0,0.1,4.5,1.0,10.0,255.14,66.48
170.0,40.0,220.0,800.0,1000.0,120.0,0.1,4.5,1.0,10.0,255.14,66.48
150.0,50.0,200.0,875.0,925.0,105.0,0.1,4.2,1.5,3.0,232.1,63.28
150.0,40.0,210.0,850.0,950.0,110.0,0.2,4.0,3.0,5.0,231.49,62.72
180.0,40.0,220.0,800.0,1000.0,120.0,0.1,4.5,1.0,10.0,265.62,68.51
150.0,50.0,200.0,875.0,925.0,105.0,0.1,4.2,1.5,3.0,232.1,63.28
100.0,100.0,150.0,1000.0,1000.0,90.775,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,188.0,950.0,950.0,95.0,0.0,4.0,0.0,0.0,193.22,57.79
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
180.0,40.0,220.0,800.0,1000.0,120.0,0.1,4.5,1.0,10.0,265.62,68.51
180.0,40.0,220.0,800.0,1000.0,120.0,0.1,4.5,1.0,10.0,265.62,68.51
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
100.0,100.0,150.0,1000.0,1000.0,90.8,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,150.0,1000.0,1000.0,90.8,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
150.0,50.0,200.0,875.0,925.0,105.0,0.1,4.2,1.5,3.0,232.1,63.28
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
150.0,50.0,200.0,875.0,925.0,105.0,0.1,4.2,1.5,3.0,232.1,63.28
180.0,40.0,220.0,800.0,1000.0,120.0,0.1,4.5,1.0,10.0,265.62,68.51
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
180.0,40.0,220.0,800.0,1000.0,120.0,0.1,4.5,1.0,10.0,265.62,68.51
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
100.0,100.0,150.0,1000.0,1000.0,90.8,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,150.0,1000.0,1000.0,90.8,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
150.0,50.0,200.0,875.0,925.0,105.0,0.1,4.2,1.5,3.0,232.1,63.28
180.0,40.0,220.0,800.0,1000.0,120.0,0.1,4.5,1.0,10.0,265.62,68.51
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
180.0,40.0,220.0,800.0,1000.0,120.0,0.1,4.5,1.0,10.0,265.62,68.51
100.0,100.0,150.0,1000.0,1000.0,90.8,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,150.0,1000.0,1000.0,90.8,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
180.0,40.0,220.0,800.0,1000.0,120.0,0.1,4.5,1.0,10.0,265.62,68.51
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
100.0,100.0,150.0,1000.0,1000.0,90.8,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,150.0,1000.0,1000.0,90.8,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
100.0,100.0,150.0,1000.0,1000.0,90.8,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
100.0,100.0,150.0,1000.0,1000.0,90.775,0.0,4.0,0.0,0.0,183.5,54.96
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
100.0,100.0,175.0,975.0,925.0,95.0,0.0,4.5,0.0,0.0,189.76,57.31
